iso3,year,pop,lgdp_delta,temperature_anomaly,mortality_impact,_grp,_mortality_impact_demean,_temperature_anomaly_demean,residuals,region,n,rsqr1,rsqr2,s2,zeta,eta,rho,alpha,beta,flexraw,rawtotal
DEU,2012,23735361.779541988,0.15995999008508915,2.459334755656762,0.3165774794803976,DEU,0.1203146770632013,1.07890402279304,0.08026405581223092,DEU,21,-1.1643777180232937,-0.6589698590794255,0.02497454097529629,0.057768118560106295,0.10169894083923164,0.0,0.07774643731241576,1.0692241368720576,0.03979476949582073,0.03979476949582073
DEU,2013,9786536.487388577,-0.08186516093380192,0.16165931285689444,0.14506919073899266,DEU,-0.028947203503248305,-1.0701606852946688,0.01324764712674863,DEU,21,-1.1643777180232937,-0.6589698590794255,0.02497454097529629,0.057768118560106295,0.10169894083923164,0.0,0.07774643731241576,1.0692241368720576,0.0008011135316903272,0.0008011135316903272
DEU,2014,8002359.1762346085,0.1384871975132137,1.821789206456783,0.4203622104772707,DEU,0.2250012711634408,0.9076276804202991,0.1915054565441548,DEU,21,-1.1643777180232937,-0.6589698590794255,0.02497454097529629,0.057768118560106295,0.10169894083923164,0.0,0.07774643731241576,1.0692241368720576,0.031273219317173154,0.031273219317173154
DEU,2015,16081938.990589257,-0.12051882172846082,2.6959129191751887,0.18598369714615004,DEU,0.008758600329550642,1.3083705668275551,-0.04007378729820174,DEU,21,-1.1643777180232937,-0.6589698590794255,0.02497454097529629,0.057768118560106295,0.10169894083923164,0.0,0.07774643731241576,1.0692241368720576,0.0061603431734938135,0.0061603431734938135
DEU,2016,23538106.429332517,0.06549961829061558,1.81363357280762,0.25973472570336653,DEU,0.07989687189911017,0.69205203974805,0.054651213836956265,DEU,21,-1.1643777180232937,-0.6589698590794255,0.02497454097529629,0.057768118560106295,0.10169894083923164,0.0,0.07774643731241576,1.0692241368720576,0.00967954735538143,0.00967954735538143
DEU,2017,5574009.436986941,-0.3168631872928528,0.660798550216846,0.08228048829571173,DEU,-0.07989162046308504,-0.6280333194605248,-0.054617141610480945,DEU,21,-1.1643777180232937,-0.6589698590794255,0.02497454097529629,0.057768118560106295,0.10169894083923164,0.0,0.07774643731241576,1.0692241368720576,0.082717556669611,0.082717556669611
DEU,2018,10722665.67431483,0.13611622009913762,1.8365050673368117,0.279393305350209,DEU,0.06848181016364674,0.49926702198655337,0.05061410340175114,DEU,21,-1.1643777180232937,-0.6589698590794255,0.02497454097529629,0.057768118560106295,0.10169894083923164,0.0,0.07774643731241576,1.0692241368720576,0.030392735422026772,0.030392735422026772
DEU,2019,16676959.300919618,0.06402512187036317,-0.5477319638324881,0.22825872282944995,DEU,0.071571949401525,-1.4340231402149621,0.12769194579007645,DEU,21,-1.1643777180232937,-0.6589698590794255,0.02497454097529629,0.057768118560106295,0.10169894083923164,0.0,0.07774643731241576,1.0692241368720576,0.009360706059838148,0.009360706059838148
DEU,2020,9451746.319047589,0.15353450484185124,1.4489990363461356,0.09029049549656507,DEU,-0.09700722200684116,0.20319029412911835,-0.10354396693033051,DEU,21,-1.1643777180232937,-0.6589698590794255,0.02497454097529629,0.057768118560106295,0.10169894083923164,0.0,0.07774643731241576,1.0692241368720576,0.037141414724786805,0.037141414724786805
EGY,2000,11334187.792060144,-0.12371676128111142,-0.9978712674091107,0.12190485025554956,EGY,-0.1037371709878741,-2.3671450895726056,-0.011906265216935052,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.002537769625184953,0.002537769625184953
EGY,2001,11325209.403514648,0.03850756490173344,1.6736707206669532,0.4339161758018041,EGY,0.2211576953254376,0.4679676663064817,0.20448782605433044,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.006212408508063596,0.006212408508063596
EGY,2002,30804108.284789503,-0.09338137608468394,1.7011921442885394,0.17307871654437776,EGY,-0.08394951100419447,0.14991256045899481,-0.08844729808246059,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,-0.001259821126536078,-0.001259821126536078
EGY,2003,10544542.341682592,0.3594428405693,1.526465736297509,0.22611948837592594,EGY,1.5633413357695435e-06,0.17011296476587898,-0.00526930040519147,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.18729700342958217,0.18729700342958217
EGY,2004,11554127.544283692,0.11188269517796767,0.5387122103387678,0.30538737712506603,EGY,0.06945995606785593,-1.1985746407004725,0.11656925451261861,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.02725216633337267,0.02725216633337267
EGY,2005,12639623.737070518,0.1922330323921187,0.6392039549645983,0.10552963682195786,EGY,-0.09633076807900792,-0.1878487550541914,-0.08790230930112342,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.0641376331249921,0.0641376331249921
EGY,2006,4589727.102983304,-0.3793618926341651,5.537905419359085,0.573372621700697,EGY,0.3396115780460185,4.224908294746905,0.17916225269245176,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.1164919187957123,0.1164919187957123
EGY,2007,19613058.05185726,-0.06289802430958898,1.8784431583552215,0.12746606509127906,EGY,-0.06947901116045793,0.31812394749811773,-0.0804143079380458,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,-0.002997775019772605,-0.002997775019772605
EGY,2008,13695508.529040745,0.3026392602904493,2.840153501868379,0.273775235795369,EGY,-0.003914580989791361,1.1022334370390539,-0.044858027233954864,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.13842810644917314,0.13842810644917314
EGY,2009,872674.4931584217,-0.2029031354896453,-2.317155228983572,0.36243912004497497,EGY,0.12416268672123507,-3.911796830624863,0.27510796483122046,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.022172283092760453,0.022172283092760453
EGY,2010,12346137.577682845,-0.14047457812441874,2.3053690661248463,0.09529396027319459,EGY,-0.10733766817654705,1.205382934976932,-0.1522286824489132,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.005520243218990764,0.005520243218990764
EGY,2011,27094723.793033797,-0.06824460517340045,0.7678841290300208,0.2467841139899629,EGY,0.011371629599039612,-0.6700967700961213,0.03825589169057875,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,-0.002843597667847509,-0.002843597667847509
EGY,2012,9963607.395230811,0.29306146717370296,4.498049305229744,0.454211815496284,EGY,0.20943846413369388,3.0283025185156167,0.09478366807059506,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.13090087355749724,0.13090087355749724
EGY,2013,5257984.9961463455,0.013876319248734373,1.5447912591617272,0.3940562956693454,EGY,0.17152935248171064,0.22365520715975956,0.16420940804688328,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.00185553627364207,0.00185553627364207
EGY,2014,683590.2822858425,-0.0989439071138065,-0.7613106033793597,0.1646761993111627,EGY,-0.079195288948061,-1.7647881832662486,-0.010416796542566331,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,-0.000717929545921427,-0.000717929545921427
EGY,2015,10519466.120945826,-0.5268577873453135,0.19542753882821357,-0.045899928417875914,EGY,-0.2716355741798691,-1.2814308673698245,-0.22135533842686642,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.24889081642034713,0.24889081642034713
EGY,2016,12025345.392285274,0.11618764005287692,0.972855781148552,0.15729365757324706,EGY,-0.0710547451764031,-0.23804180576142267,-0.060705380469057366,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.028861425210860027,0.028861425210860027
EGY,2017,24754714.456635423,0.02962632232566782,1.845149404789733,0.24123892583916792,EGY,0.030556268134977343,0.46700148126195773,0.01392337510968173,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.004484663767313443,0.004484663767313443
EGY,2018,20119307.57261917,-0.0006959407615649502,2.4714064232040758,0.1853224373686511,EGY,-0.07409960676330499,1.0448523240034129,-0.11284705737229248,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,-8.169309663518479e-05,-8.169309663518479e-05
EGY,2019,10680593.754276054,-0.2803435837888539,0.17373306401070085,0.11684279582651316,EGY,-0.08835452654680559,-0.8018741662221776,-0.0564270965660703,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.054969944233750026,0.054969944233750026
EGY,2020,20120080.475217804,-0.18535994661007968,1.3601122805419574,0.10866330125449994,EGY,-0.12714496519430007,0.024987484474535655,-0.12686182511600325,EGY,21,-1.5079539728059874,-1.3145394100732073,0.04444463425878446,0.033661751904053516,0.15232829983466337,0.0,0.11816523148036288,1.1209311412001766,0.016610198423628812,0.016610198423628812
ESP,2000,2644597.965913385,-0.35350799806842176,-0.5859228680246049,0.33369603752332794,ESP,0.14045005616886994,-1.556842904903122,0.20127040870075757,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.28749971375869987,0.28749971375869987
ESP,2001,7218274.8257326735,-0.20735352827854195,4.549615118723748,0.3903563503530289,ESP,0.2099939097656281,3.742265849648254,0.06801548270448371,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.12033008121635097,0.12033008121635097
ESP,2002,7018761.896183996,0.09493220202855052,1.0357386848591006,0.1030726553022157,ESP,-0.12155953235739086,-0.1171871136854663,-0.1158353197645483,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,-0.009349456946808919,-0.009349456946808919
ESP,2003,14835981.512689656,0.3015273198802584,1.8857942508678514,0.21535436839330493,ESP,0.021632483247680433,0.9277952646211991,-0.012635152002720064,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.06959746493908141,0.06959746493908141
ESP,2004,7650107.696576774,0.28820257049138154,3.4724368886824593,0.31310748374025776,ESP,0.10957610257201333,2.1335038229281964,0.02916557131867281,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.06040076780679636,0.06040076780679636
ESP,2005,12045185.884398762,0.42069075145018636,0.7140622791028329,0.03813609389247198,ESP,-0.1313282711195281,0.28536335436902094,-0.14100980832865678,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.17700852541163148,0.17700852541163148
ESP,2006,19361559.65738926,8.886468743338186e-05,-0.4951563280592931,0.13904244429380222,ESP,-0.0623225594719106,-1.409799667386494,-0.007129604016968799,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,-2.2186051984780942e-05,-2.2186051984780942e-05
ESP,2007,6237184.6833489565,0.33596104722196185,-0.623371913428186,0.015953400992984784,ESP,-0.14859563536978654,-1.785337339000312,-0.07903071945468644,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.09598476033902396,0.09598476033902396
ESP,2008,6054174.245328623,-0.27831469470473214,0.23592102471882911,0.29557697885787027,ESP,0.05028320196167557,-1.103645254825518,0.09375951899490906,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.19298956519127725,0.19298956519127725
ESP,2009,4491112.897574048,-0.3465800718639772,3.292444814414132,0.10916193920310328,ESP,-0.09671845423167096,2.096156998057819,-0.17569970919418576,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.27803819406152736,0.27803819406152736
ESP,2010,6197474.328624532,-0.19805298816828704,-1.8437420449568402,0.18498055846886333,ESP,0.014744969908087359,-2.545374390819777,0.11339677452349733,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.11199679733907893,0.11199679733907893
ESP,2011,8806489.829960044,0.25940602214497493,0.029166703979771523,0.33270909813863475,ESP,0.12969265363667715,-1.010460409861393,0.1696027534604489,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.0424588643256469,0.0424588643256469
ESP,2012,15584624.811919674,-0.34786621238929394,0.6849295240720639,0.15040906768584872,ESP,-0.061968243787775726,-0.3864634773570851,-0.04593872884027769,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.27978311972310194,0.27978311972310194
ESP,2013,16639857.394267553,-0.12230560340314246,2.06889226746435,0.2440048197046363,ESP,0.0538739164059672,1.1461100007473601,0.01125129843974046,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.0543956118498687,0.0543956118498687
ESP,2014,13984198.657392431,-0.016262820018362878,-0.07712405395360482,0.14443088378985822,ESP,-0.06704456458039981,-0.6822478485555158,-0.039695276387973835,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.0044840629547014815,0.0044840629547014815
ESP,2015,7872023.666011175,-0.037869963655729824,1.8846412802021735,0.06113532112891997,ESP,-0.13220428474410756,0.806136659289113,-0.1618160018333368,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.011745955964751281,0.011745955964751281
ESP,2016,17296175.270729456,-0.21943566753235147,0.9376221745945718,0.1523459448179022,ESP,-0.0436064180427823,0.12507837296957477,-0.047153791919825994,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.13156747224186618,0.13156747224186618
ESP,2017,13807175.498662287,0.07589118982379504,0.5110989681383923,0.12350634728297923,ESP,-0.054780270532245684,-0.4686951701044053,-0.035603719412164406,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,-0.009777519084796966,-0.009777519084796966
ESP,2018,5175573.935931187,-0.12824160597374354,-0.6565188364235147,0.195970972269435,ESP,-0.031055031973555417,-1.6847191503392,0.03465919002102287,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.05824904012726479,0.05824904012726479
ESP,2019,5469867.333191036,-0.28023792036536,1.7795273687834336,0.561413406663797,ESP,0.3886121241794439,1.2022739238355329,0.343840092870897,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,0.19518224833617537,0.19518224833617537
ESP,2020,5286670.993237347,0.04092946142899471,1.2287032036943857,0.03679185156963256,ESP,-0.1666203749902018,0.29193219291194156,-0.17655330399020544,ESP,21,-0.3584328688471794,-1.6157509249836588,0.025291584955697215,0.03890137593653441,0.10252969176768906,0.0,-0.2498027049148254,1.5939489432347345,-0.0075540737313148035,-0.0075540737313148035
FRA,2000,11414958.116914682,0.07421537020138183,-1.6417929726211227,0.21189155627506445,FRA,0.010417723756222541,-3.0188031448825723,0.1271878154261719,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.006314395109186716,0.006314395109186716
FRA,2001,3569647.272336087,0.07703291353455981,2.0368477436710175,0.2566385463322047,FRA,0.06804825458041995,0.8234083392125914,0.037775544148301796,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.0068556790043209255,0.0068556790043209255
FRA,2002,19156976.045980025,0.021105003802979555,1.352822590194359,0.03581276819276117,FRA,-0.19704727063122932,-0.20619334373314024,-0.18791675791021115,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.0002382796776847862,0.0002382796776847862
FRA,2003,24338782.77344454,-0.24703024038113214,2.883464085131528,0.2384279441484277,FRA,0.036478207838419284,1.5193749635019436,-0.02042939321037804,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.08924175399227499,0.08924175399227499
FRA,2004,5184030.406767463,0.09165879837601949,3.8533853000518303,0.6087223213141976,FRA,0.3969630889815693,2.1083620989146357,0.31751474046177536,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.010019959951296526,0.010019959951296526
FRA,2005,9632151.279899463,-0.3077000134344219,-0.6810461697933449,0.13988325411984404,FRA,-0.037808962056539976,-1.515835229910089,0.021442012146323568,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.13709676952107522,0.13709676952107522
FRA,2006,19496036.92005152,0.08010948860534943,1.545438199420656,0.17329631597154835,FRA,-0.036296538958548376,0.22470472471052264,-0.04365664880388432,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.007471921067254755,0.007471921067254755
FRA,2007,12443844.698719114,-0.24735682423228922,2.0231947778740746,0.21076804741297875,FRA,0.037991159885823515,0.4551392169190163,0.02181223994230175,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.08947197515729373,0.08947197515729373
FRA,2008,17819617.29399477,0.24639290014929935,0.17936915626711453,0.07998144226476797,FRA,-0.17354018579581063,-1.566287258660165,-0.11235839448153753,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.07990681144048677,0.07990681144048677
FRA,2009,17044398.46723536,0.13831395333318525,2.8718878254259,0.23185357048216113,FRA,0.017745325883002983,1.269509873686655,-0.029599849175966968,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.02408612630560686,0.02408612630560686
FRA,2010,13875646.266517758,0.12410682928769842,1.6655353230979026,0.07145026686784471,FRA,-0.10701317285731518,0.5578128418520337,-0.12712144899963634,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.019162282357181572,0.019162282357181572
FRA,2011,14137560.107039312,-0.1603047794799508,0.9515794552400436,0.03367042553410115,FRA,-0.17757387013224035,-0.49413779398405316,-0.157423620733556,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.03859523123494046,0.03859523123494046
FRA,2012,6191931.911696926,0.30197086400114154,4.733040636279778,0.48637522212133594,FRA,0.26577005948332755,3.2555574994676966,0.14241813435037606,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.12124939613657758,0.12124939613657758
FRA,2013,10001524.650581686,0.07277754497365706,1.6277169552156683,0.1460427850589479,FRA,-0.0523159694041051,0.29884455311574604,-0.06251343689130907,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.0060466726691310955,0.0060466726691310955
FRA,2014,15068192.89147412,-0.09685336717603239,1.982422522969848,0.41502770435879016,FRA,0.19532440482414823,0.9712085929850048,0.15939532603332415,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.014780000688897121,0.014780000688897121
FRA,2015,9356684.41226589,0.284113587670461,0.7341826588599538,0.006974150673082241,FRA,-0.1945933063643292,-0.7504120974360389,-0.16463534808696248,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.10703007874854144,0.10703007874854144
FRA,2016,20620585.744804535,0.09795952255876698,2.2677886062834687,0.2555626211330327,FRA,0.05138240710796428,1.0491546692755394,0.01247030421290591,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.011566306042937935,0.011566306042937935
FRA,2017,2453185.5254941713,0.46665437420246725,-0.34975507496039854,0.15027631345338371,FRA,-0.0362381555262251,-1.7356393485861286,0.031424800593170474,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.29415045174599574,0.29415045174599574
FRA,2018,16763394.207533836,-0.15868926718091603,2.7541629956135525,0.20501049498861035,FRA,-0.03024336041876397,1.319872546314935,-0.07951593289853345,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.037850083721815246,0.037850083721815246
FRA,2019,12485751.472932752,-0.10280099409212706,0.3808477641649209,0.07325310553826683,FRA,-0.10777602811047016,-0.6024958161659122,-0.08347887860547612,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.016537132527464082,0.016537132527464082
FRA,2020,5679512.719964329,-0.011049813721122254,-2.6144410278931223,0.2830220422835849,FRA,0.07138196455936664,-3.9573021740584986,0.22406874837167917,FRA,21,-0.9518344769527567,-0.7368914241735547,0.036204407926909654,0.0358418907677533,0.1438298634668257,0.0,-0.01803321274675505,1.3894056264011017,0.0003689078223369132,0.0003689078223369132
GBR,2000,11473583.126824338,-0.16198199928850113,1.262931808648958,0.11907134372343822,GBR,-0.034914557232653916,-0.038328566235970495,-0.032208289340323715,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.022841997564899054,0.022841997564899054
GBR,2001,4575828.393155523,0.32715246596193115,1.5927485830225736,0.17286533612406246,GBR,0.03176297593502751,0.45505897594066835,0.015587126842329171,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.07420164208809221,0.07420164208809221
GBR,2002,8115562.395273767,-0.1621514822918634,-1.0923793271835924,0.2848171306453497,GBR,0.099445023384109,-2.5756454637345705,0.19925531274260322,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.02288656356369701,0.02288656356369701
GBR,2003,4022098.4440159905,-0.44935367679071425,1.764210816175953,0.05266157843016398,GBR,-0.10180022631709465,0.4758714919228894,-0.11877257780990504,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.1604720454608869,0.1604720454608869
GBR,2004,8290963.720083835,-0.3151249944318459,-0.4796999284787669,0.3473973796640194,GBR,0.18312607889414084,-2.148973332239441,0.26660747379859107,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.0807281806023321,0.0807281806023321
GBR,2005,10758672.003596818,-0.47357608323354616,-0.13660907671985476,0.16789129343518244,GBR,0.037687008821548205,-0.895648339460078,0.07320320981470288,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.1777485288794894,0.1777485288794894
GBR,2006,5406097.900163856,0.1744618388687172,1.0288442158120923,0.19186296932051483,GBR,0.029758045953167885,-0.21613946152152028,0.039269200144780456,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.019537655422286304,0.019537655422286304
GBR,2007,17670843.16517415,0.10679684990266744,2.1454679604645954,0.23284112588276618,GBR,0.10755216991836072,0.6531621968860579,0.08379483999519866,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.006525763681744694,0.006525763681744694
GBR,2008,6835402.351399019,-0.09324008780557667,2.836431949561173,0.3237068861008351,GBR,0.11767318960300627,1.1665253320104143,0.07426926963734823,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.008328404287808655,0.008328404287808655
GBR,2009,7418970.715999963,0.3656260499634552,-0.6997977015278537,0.004281286690677679,GBR,-0.1623390263457307,-2.226425855890578,-0.07589349577236067,GBR,21,-0.5632133077562798,-0.8552603471316438,0.020605595365050824,0.04083479655074207,0.10182866538277308,0.0,-0.019206144000481984,0.7519941137188655,0.09350611766756886,0.09350611766756886
