iso3,year,gcm,rcp,ssp,temperature_anomaly,pop,gdppc,loggdppc,avg_gdp_ref,lgdp_delta,mortality_impact
ISO_4,2016,ModelC,rcp45,ssp3,-0.5996691242650716,3656218.48972105,17316.5626144876,9.7594186990532,9.500747733453512,0.2586709655996877,0.15823737494496157
ISO_2,2010,ModelC,rcp45,ssp5,5.702865162252337,3403759.151978175,13587.495849787447,9.516905225985992,9.495652664255005,0.02125256173098755,0.6754625160521376
ISO_11,2010,ModelB,rcp45,ssp3,-1.5593330506194243,1746784.0999369666,14273.413751432226,9.566153907609545,9.494605047612485,0.07154885999706018,0.05378885228475616
ISO_19,2020,ModelA,rcp45,ssp3,4.085932537116557,931907.0048147985,10069.86648910371,9.217302727343059,9.456692334549528,-0.23938960720646918,0.26741958434956614
ISO_3,2015,ModelB,rcp45,ssp2,5.857484635348934,2945729.3505660403,26810.622827252584,10.196553462114682,9.520675693194441,0.6758777689202411,0.6362451874334475
ISO_15,2001,ModelB,rcp85,ssp4,-2.8208866463392996,2470034.184213546,41649.20214396504,10.637037491204184,9.540714624728333,1.0963228664758518,0.3177294858892048
ISO_6,2001,ModelB,rcp45,ssp4,3.291246726378855,3671287.320899287,11950.950697809994,9.388566110497313,9.519576820727034,-0.13101071022972022,0.18115443830571623
ISO_12,2007,ModelB,rcp45,ssp3,-0.723793749993416,2262664.385559545,15386.037162575678,9.641215699366,9.511428039826399,0.12978765953960192,0.10241758001476078
ISO_9,2012,ModelA,rcp45,ssp2,-2.63560958104526,1759334.5039636951,13890.590358065645,9.538966937225725,9.51370450179128,0.025262435434445507,0.18102817046058803
ISO_6,2009,ModelB,rcp45,ssp2,0.6260062106096771,1538045.0290591705,12041.631961151617,9.396125254623573,9.519576820727034,-0.12345156610346031,-0.020663340179219752
ISO_13,2007,ModelA,rcp45,ssp2,5.416960291537876,1136204.5682437578,9577.499390220488,9.167171812906881,9.4457566366601,-0.2785848237532189,0.5521870999888404
ISO_4,2003,ModelB,rcp45,ssp5,-2.8941141506970207,1402157.2433146408,8656.04158284478,9.066012805007809,9.500747733453512,-0.43473492844570316,0.3333148027991404
ISO_2,2014,ModelC,rcp85,ssp3,2.2909712273680354,564669.1503360966,8482.50506516866,9.04576109378979,9.495652664255005,-0.4498915704652138,0.058425833336078044
ISO_10,2000,ModelA,rcp85,ssp5,1.5125683073579186,1799599.3535515587,15710.679927331732,9.662096010219658,9.531723948588876,0.13037206163078174,-0.06268957641226308
ISO_10,2010,ModelC,rcp85,ssp2,4.860457479339427,279192.08057849517,10852.27710870385,9.292130208718547,9.531723948588876,-0.23959373987032961,0.605110301471045
ISO_17,2006,ModelB,rcp45,ssp2,-2.243984569314369,1013427.8511150014,4763.237485018117,8.468682859943788,9.551876076079694,-1.0831932161359052,0.38748538459113385
ISO_14,2016,ModelB,rcp45,ssp2,3.133734268979853,3759175.1786352023,15961.63466278643,9.677943288239328,9.500496803311556,0.17744648492777237,0.2552175975779333
ISO_11,2019,ModelB,rcp45,ssp4,3.1209872858994956,1694798.044515451,13156.819377319147,9.484695487014339,9.494605047612485,-0.009909560598146072,0.08672601312137476
ISO_8,2017,ModelA,rcp85,ssp3,3.021720151760549,3374361.383188985,22894.894121613568,10.038669200560458,9.513434921473568,0.5252342790868898,0.023961717791279688
ISO_9,2011,ModelC,rcp45,ssp4,5.481010454415333,3612732.460426659,15510.134978934198,9.649248958836404,9.51370450179128,0.13554445704512474,0.6347190159751245
ISO_11,2008,ModelA,rcp45,ssp5,4.407787761061924,2947808.179387356,7394.786925987344,8.908530561475882,9.494605047612485,-0.586074486136603,0.35036393614597866
ISO_16,2004,ModelA,rcp85,ssp4,-2.622245463808446,4797618.932690452,5475.9953853749275,8.608129343708008,9.562930573773265,-0.9548012300652573,0.28128910127233125
ISO_5,2009,ModelB,rcp85,ssp3,1.2397456563406184,205055.34645325496,10018.724250913461,9.212211046264825,9.517234292679634,-0.3050232464148088,-0.13192653247919012
ISO_6,2003,ModelC,rcp45,ssp4,0.5815775058120014,3719397.9878818966,10404.118659898853,9.24995703172254,9.519576820727034,-0.26961978900449424,-0.021735601414389506
ISO_13,2004,ModelB,rcp45,ssp2,-0.20867501018278123,4798054.555307999,19482.339750907937,9.877263680400066,9.4457566366601,0.4315070437399662,-0.030824371938564583
ISO_12,2009,ModelA,rcp45,ssp5,1.0620305263868755,4325131.473829403,13312.40554325378,9.49645162708417,9.511428039826399,-0.014976412742228717,0.04964532461749685
ISO_7,2010,ModelB,rcp45,ssp5,0.4577476643337972,922674.1898445652,21025.166400881782,9.953475399239403,9.505644950703765,0.4478304485356386,0.047670057418871294
ISO_9,2020,ModelC,rcp85,ssp2,0.8910050989079878,1701419.5006334872,7864.126736395478,8.970066777718946,9.51370450179128,-0.5436377240723331,0.09206461680563498
ISO_8,2009,ModelB,rcp45,ssp2,5.813356790477782,945014.0153946804,19655.367864382624,9.88610575375218,9.513434921473568,0.37267083227861164,0.595392766328538
ISO_17,2007,ModelC,rcp45,ssp2,-2.2023032272537733,3046410.9826920503,17825.684779955154,9.788395661372368,9.551876076079694,0.23651958529267425,0.2945425793487601
ISO_1,2001,ModelC,rcp85,ssp3,5.300077828548568,3589721.111699512,5959.288390879589,8.692706355427521,9.500474698781204,-0.8077683433536826,0.509013129326136
ISO_4,2007,ModelB,rcp45,ssp4,1.3221304212392404,1653661.469878985,22675.654444432108,10.029047136504309,9.500747733453512,0.5282994030507968,-0.13834857363533695
ISO_4,2015,ModelA,rcp45,ssp5,2.61368020949587,2743582.212523048,13868.611452235105,9.537383396706542,9.500747733453512,0.036635663253029804,0.031212314639381566
ISO_5,2004,ModelB,rcp85,ssp4,4.471646699559245,3485510.7933488553,15627.97414150191,9.656817801547403,9.517234292679634,0.13958350886776927,0.48245897166153334
ISO_18,2002,ModelA,rcp85,ssp2,0.2441672623433,2164565.101394137,9452.5663498215,9.15404155502863,9.482736209515888,-0.32869465448725776,-0.04600819564177048
ISO_7,2011,ModelA,rcp45,ssp2,0.873797172791702,4284676.099231751,22250.033766056094,10.01009880516879,9.505644950703765,0.5044538544650248,0.13323898305936416
ISO_15,2012,ModelB,rcp85,ssp4,0.6856663225084256,3880594.682910304,8313.691959468126,9.025659068304453,9.540714624728333,-0.5150555564238797,0.03728396238339831
ISO_12,2012,ModelA,rcp85,ssp5,0.37257920282183843,416861.16486779624,18635.74532985874,9.832836807349578,9.511428039826399,0.32140876752317915,-0.05548059400550482
ISO_0,2009,ModelA,rcp45,ssp3,5.3297638948220545,3143513.9655450624,18550.332462161557,9.828242990363469,9.512363382125422,0.3158796082380473,0.7001287453448104
ISO_19,2003,ModelB,rcp85,ssp4,4.460369020737109,1253095.199702773,9048.307736174444,9.11033302873111,9.456692334549528,-0.34635930581841734,0.42009977673820464
ISO_16,2008,ModelB,rcp45,ssp2,-2.019000091233215,2831839.496869649,29535.536361288086,10.29334943976903,9.562930573773265,0.7304188659957642,0.1263328124390033
ISO_6,2001,ModelB,rcp45,ssp2,-2.026889827706136,4788753.368901535,14656.09240890823,9.592611392087008,9.519576820727034,0.07303457135997427,0.4101080532963167
ISO_12,2018,ModelA,rcp45,ssp3,0.8508256336769207,4407403.822306026,17353.63101892252,9.76155704410841,9.511428039826399,0.25012900428201057,0.003873083371043577
ISO_3,2000,ModelC,rcp45,ssp4,-2.1120836094047184,2082130.3752641454,7252.863837099209,8.889151681865698,9.520675693194441,-0.631524011328743,0.2444683349189107
ISO_3,2006,ModelA,rcp85,ssp3,2.5718378574400766,1528417.9058873316,31166.2794106092,10.347092001203427,9.520675693194441,0.8264163080089855,-0.01984674245375144
ISO_5,2016,ModelC,rcp45,ssp3,-1.706775534644395,1248588.1476004692,8185.971896344691,9.010177223909965,9.517234292679634,-0.5070570687696687,0.29322037060666173
ISO_18,2002,ModelB,rcp45,ssp5,1.7013593757012098,2709322.861806948,20129.75953796835,9.909954573106372,9.482736209515888,0.4272183635904838,0.05136219389171003
ISO_11,2019,ModelC,rcp45,ssp5,-2.9350204769665402,659817.420964476,8974.040619030882,9.102091312827321,9.494605047612485,-0.3925137347851635,0.47006776655816385
ISO_6,2019,ModelB,rcp45,ssp2,-0.1506328642861794,2791447.5398284183,10429.61337609946,9.252404478860926,9.519576820727034,-0.2671723418661074,-0.041204921634845584
ISO_9,2020,ModelB,rcp85,ssp4,3.094716513053899,106534.83350488088,18315.475140143364,9.81550161755418,9.51370450179128,0.30179711576290025,0.2144833548445519
ISO_18,2002,ModelC,rcp85,ssp5,1.356350462050636,1686863.1906546396,20151.23962774834,9.911021085470063,9.482736209515888,0.42828487595417464,0.07641300915192671
ISO_6,2002,ModelB,rcp85,ssp2,5.8044253739908935,1177678.137769848,8034.389541429307,8.991486300354358,9.519576820727034,-0.5280905203726753,0.6562819776910861
ISO_2,2016,ModelC,rcp45,ssp4,4.8669341645958974,4858972.070807832,20664.837587727714,9.936188867622798,9.495652664255005,0.44053620336779353,0.32336304166059004
ISO_12,2006,ModelB,rcp85,ssp2,0.231637011388361,3663487.365892897,20292.206966604463,9.917992198053277,9.511428039826399,0.4065641582268782,0.04613230572468792
ISO_12,2013,ModelA,rcp85,ssp5,-2.5906211267495287,1813301.5642649648,9180.331889139448,9.124818636462043,9.511428039826399,-0.38660940336435523,0.17546894306455416
ISO_17,2016,ModelA,rcp45,ssp2,4.610636701035169,554940.9240000405,25322.764111899458,10.139459037436444,9.551876076079694,0.58758296135675,0.4194709515932097
ISO_19,2017,ModelB,rcp85,ssp4,5.201108792832043,2632322.9139840575,7459.599076826027,8.917256948700786,9.456692334549528,-0.5394353858487424,0.5094632070551546
ISO_7,2012,ModelB,rcp45,ssp4,4.385646540771331,1145894.6184976073,10405.51223058493,9.250090966888953,9.505644950703765,-0.25555398381481176,0.4808788313767859
ISO_8,2019,ModelC,rcp85,ssp2,-1.8484505317221163,2728504.774901953,16181.130358495806,9.691601049636796,9.513434921473568,0.17816612816322852,0.15475038791528217
ISO_6,2019,ModelA,rcp85,ssp4,5.981236209710589,4193275.5354765733,9495.501946242104,9.158573486118957,9.519576820727034,-0.36100333460807654,0.8867261012784842
ISO_0,2020,ModelC,rcp85,ssp2,-0.6727420060250355,3117383.5052967886,14846.621861401878,9.605527634271736,9.512363382125422,0.0931642521463143,-0.004672211195664751
ISO_2,2017,ModelB,rcp85,ssp4,3.51784421527533,3205563.255770511,14712.171619970104,9.596430431521318,9.495652664255005,0.10077776726631349,0.29485983859424614
ISO_12,2003,ModelB,rcp45,ssp2,5.1723138870214935,2751048.416407776,12396.510392543238,9.425170292030911,9.511428039826399,-0.08625774779548756,0.7504346771478477
ISO_16,2000,ModelC,rcp45,ssp2,-0.8788159710236152,4643601.599893905,18638.045273446012,9.832960215436223,9.562930573773265,0.2700296416629584,-0.041044538165972685
ISO_0,2017,ModelB,rcp85,ssp2,5.174326992093594,4666323.153660956,12193.46806626771,9.408655682936944,9.512363382125422,-0.10370769918847778,0.5742155556976035
ISO_5,2000,ModelA,rcp45,ssp3,-0.21466578724619723,2612343.6852604058,14656.166208946219,9.592616427525522,9.517234292679634,0.07538213484588852,0.2866170622855078
ISO_5,2012,ModelC,rcp85,ssp4,5.787719001456505,1598221.4870031716,21132.95080735745,9.958588750995162,9.517234292679634,0.4413544583155282,0.7199968975205095
ISO_11,2019,ModelA,rcp85,ssp5,-0.4686598165757285,2351976.3288092753,18329.63602804048,9.816274484010336,9.494605047612485,0.32166943639785117,0.03459273137994587
ISO_12,2019,ModelA,rcp85,ssp2,5.580922422820517,1014133.7697585168,18295.43613736862,9.814406916325684,9.511428039826399,0.3029788764992851,0.7326897318978046
ISO_12,2009,ModelA,rcp85,ssp3,-2.518098141965926,3218087.1450586375,8436.545130965676,9.040328159113288,9.511428039826399,-0.47109988071311015,0.3225930404885047
ISO_14,2010,ModelC,rcp85,ssp5,3.383448105028317,2550452.445332943,16480.23445829464,9.709917030200529,9.500496803311556,0.2094202268889731,0.0024895265396752964
ISO_15,2008,ModelB,rcp85,ssp2,1.7890002045330338,606172.3412850715,9401.273930645193,9.148600483612197,9.540714624728333,-0.3921141411161351,0.12175494991739993
ISO_10,2008,ModelA,rcp45,ssp5,1.300893694104576,1068474.1274861153,8001.89772446382,8.987434008088789,9.531723948588876,-0.5442899405000876,-0.21184834428841615
ISO_4,2004,ModelA,rcp45,ssp3,-0.98855117169744,2450196.5853776815,12981.97922742234,9.471317461486013,9.500747733453512,-0.02943027196749881,0.03721254740280676
ISO_3,2000,ModelA,rcp85,ssp5,3.3503621079884276,4449186.054522405,9304.765109992093,9.138281925339363,9.520675693194441,-0.3823937678550777,0.29188422599485864
ISO_2,2016,ModelB,rcp45,ssp2,-1.2827145769832362,2875314.5310923774,18329.133867516044,9.816247087535992,9.495652664255005,0.320594423280987,0.07623921444863677
ISO_18,2001,ModelB,rcp85,ssp5,1.9755761638629146,3439521.5010215067,18505.331965243513,9.82581418387813,9.482736209515888,0.34307797436224163,-0.052776811934698076
ISO_19,2012,ModelC,rcp45,ssp5,-0.7207917326377427,1761239.8937451576,6241.335777911609,8.738949505427422,9.456692334549528,-0.7177428291221055,0.1431409129493213
ISO_17,2008,ModelB,rcp45,ssp2,5.600592418032205,2899915.825916748,9591.94520549099,9.168678984169244,9.551876076079694,-0.3831970919104499,0.5777739488620981
ISO_14,2003,ModelC,rcp45,ssp3,-2.7423192554791247,2292161.1309265303,7450.864398093705,8.9160853312328,9.500496803311556,-0.5844114720787559,0.24342489514430204
ISO_8,2004,ModelC,rcp85,ssp3,-1.202445478998871,3329736.5718534873,11102.752053998684,9.314948289362844,9.513434921473568,-0.1984866321107237,0.13194235975877022
ISO_16,2010,ModelC,rcp45,ssp5,-0.8192045425129706,347820.2737871508,16027.64412130823,9.68207026794753,9.562930573773265,0.11913969417426529,0.042205081287734675
ISO_13,2018,ModelC,rcp85,ssp4,0.7266104319103479,2517171.0595708997,12125.728066549025,9.403084760728644,9.4457566366601,-0.042671875931455716,-0.14464559204191604
ISO_14,2020,ModelC,rcp85,ssp5,-0.9054278231695183,1550363.863205438,10552.270233173651,9.264096303733146,9.500496803311556,-0.23640049957841036,0.13474263394493974
ISO_0,2002,ModelA,rcp85,ssp4,1.422141812419067,1698306.8002617552,22473.016699900676,10.020070610725256,9.512363382125422,0.5077072285998341,0.03347775383268852
ISO_2,2011,ModelB,rcp45,ssp5,4.852189709326851,4808495.414634501,5313.771527577793,8.578057130961485,9.495652664255005,-0.91759553329352,0.4323153397984835
ISO_15,2018,ModelA,rcp45,ssp3,3.4085707926825375,995204.5822857756,21911.102644502476,9.99474875740729,9.540714624728333,0.45403413267895765,0.14671873455183748
ISO_10,2018,ModelC,rcp45,ssp5,2.2196578248159993,1625101.737635125,10745.954989925644,9.282284682737806,9.531723948588876,-0.2494392658510698,0.08511000506737784
ISO_11,2012,ModelB,rcp85,ssp5,-2.198971398155883,2598473.6210812717,12948.774066343445,9.468756395954884,9.494605047612485,-0.02584865165760064,0.374178211438518
ISO_9,2006,ModelA,rcp85,ssp4,3.245928975503481,4328832.045933156,10818.951728157292,9.289054664911957,9.51370450179128,-0.2246498368793226,0.12662912681868238
ISO_15,2014,ModelA,rcp45,ssp3,-1.5022714412015414,2141683.4077112153,24764.222321703,10.117155242215647,9.540714624728333,0.5764406174873145,0.20540480276494763
ISO_7,2006,ModelC,rcp85,ssp4,4.077306473655282,3744939.8763520382,8164.972205353054,9.007608601277896,9.505644950703765,-0.4980363494258686,0.3538777221761633
ISO_5,2007,ModelA,rcp45,ssp5,-0.7494891734086213,4296233.081252532,13422.592153725642,9.504694547888775,9.517234292679634,-0.01253974479085862,0.14231990729698515
ISO_11,2004,ModelA,rcp45,ssp2,0.753438554888108,1619080.1435270598,16497.686876265667,9.710975460743999,9.494605047612485,0.21637041313151428,-0.017792770255960027
ISO_7,2020,ModelA,rcp45,ssp5,0.15423182086135112,2024475.8993396787,7013.54734609752,8.855598892845933,9.505644950703765,-0.650046057857832,-0.09498028852342795
ISO_3,2013,ModelA,rcp45,ssp5,4.729325232073711,1847125.4960729457,9246.873115791881,9.132040731821538,9.520675693194441,-0.38863496137290277,0.3902225124050537
ISO_7,2003,ModelA,rcp85,ssp4,-1.8610998715793268,4180993.4622278134,12590.887117142118,9.440728586600708,9.505644950703765,-0.06491636410305723,0.23157570393742402
ISO_17,2009,ModelC,rcp45,ssp2,2.090803941463097,317299.6235726457,9370.614794243118,9.14533398612625,9.551876076079694,-0.40654208995344376,0.21048278486390035
ISO_4,2019,ModelC,rcp45,ssp2,-1.72144551501244,1611263.335260532,9640.837790073792,9.17376329151234,9.500747733453512,-0.32698444194117116,0.12820647547539332
ISO_8,2014,ModelA,rcp45,ssp4,3.3431625251896797,3429101.9322161363,11615.02659332693,9.360054934769424,9.513434921473568,-0.15337998670414343,0.2493895881217557
ISO_3,2017,ModelC,rcp45,ssp3,5.1457031501503305,2870673.1478701793,17323.730273031935,9.75983253265847,9.520675693194441,0.23915683946402844,0.5030612405114983
ISO_16,2019,ModelC,rcp45,ssp2,0.9114688848052808,2237817.860539102,11648.269291038208,9.362912889248742,9.562930573773265,-0.20001768452452318,-0.008603214389982388
ISO_8,2012,ModelB,rcp45,ssp2,1.3928303423847828,2745746.3133847835,20565.505846089658,9.931370477789178,9.513434921473568,0.4179355563156104,0.1380077709055734
ISO_0,2007,ModelA,rcp45,ssp4,5.346805528344861,1068164.4705587598,8963.328191442073,9.100896886936258,9.512363382125422,-0.41146649518916334,0.6687961949389212
ISO_19,2008,ModelC,rcp85,ssp3,1.6889224978442137,2210511.4458792508,8096.855827109673,8.999231095810618,9.456692334549528,-0.45746123873890987,-0.1207149698608817
ISO_12,2015,ModelC,rcp85,ssp3,1.3883859424460487,2558344.6224641106,28869.419419498467,10.270538162288453,9.511428039826399,0.7591101224620544,-0.0726338843603177
ISO_15,2018,ModelA,rcp85,ssp5,2.204961924338737,4515826.697577548,10268.299901267888,9.236816748933796,9.540714624728333,-0.30389787579453653,0.1627492402396793
ISO_12,2015,ModelB,rcp85,ssp5,3.2030676272665675,1378092.297739484,7908.039641959376,8.975635197171137,9.511428039826399,-0.5357928426552618,0.16450265385808982
ISO_13,2006,ModelA,rcp45,ssp4,-2.0380496242167174,4352359.66060817,6655.363988288598,8.803178423291268,9.4457566366601,-0.6425782133688323,0.11484074843919077
ISO_2,2013,ModelB,rcp85,ssp3,4.389994749673645,3256782.8640473112,20538.190465475636,9.930041381523576,9.495652664255005,0.43438871726857187,0.27459469149746785
ISO_5,2013,ModelA,rcp85,ssp4,0.9195452470793333,199670.07223124482,11654.855976163482,9.363478194135975,9.517234292679634,-0.15375609854365813,0.05050777425265457
ISO_17,2003,ModelA,rcp85,ssp5,-2.3488634109226303,3650693.550807029,12070.456156633545,9.39851610597344,9.551876076079694,-0.15335997010625313,0.38316577821355857
ISO_18,2014,ModelA,rcp45,ssp4,4.075644022783918,274204.19999036996,12535.492695011497,9.436319315365344,9.482736209515888,-0.04641689415054451,0.2965616394934026
ISO_4,2002,ModelA,rcp85,ssp4,0.3925497451764488,4987167.521387684,20033.82059024706,9.905177153867912,9.500747733453512,0.40442942041440055,0.23050460480585863
ISO_14,2004,ModelB,rcp85,ssp2,-2.0966925441445143,4375919.769686869,12433.976768091765,9.428188066409632,9.500496803311556,-0.07230873690192396,0.3194949959774351
ISO_1,2000,ModelB,rcp45,ssp2,2.7040113558892553,1556984.3629462237,34119.40324394276,10.43762151153305,9.500474698781204,0.9371468127518465,0.05511591356182945
ISO_9,2002,ModelC,rcp85,ssp2,4.921182180902775,1361315.0279638565,14093.996839205565,9.553504229621693,9.51370450179128,0.03979972783041319,0.3987123092348245
ISO_17,2014,ModelA,rcp45,ssp5,4.989781584725877,1969061.3023174836,20429.06471500034,9.924713906783328,9.551876076079694,0.3728378307036344,0.3980959090443684
ISO_12,2007,ModelB,rcp85,ssp4,5.618971273280758,1845218.1300407709,18436.652449073463,9.822095943161763,9.511428039826399,0.3106679033353643,0.6982253739659537
ISO_4,2003,ModelB,rcp45,ssp2,4.809349137900192,1924455.3100883672,13166.369230756061,9.485421071896784,9.500747733453512,-0.015326661556727572,0.40462664582807284
ISO_0,2001,ModelB,rcp85,ssp2,-2.980731725890723,1659555.075985454,10564.045765193625,9.265211605591814,9.512363382125422,-0.24715177653360776,0.5841895692274914
ISO_0,2009,ModelA,rcp85,ssp2,0.4221704977205123,3143553.693556824,15256.87608793103,9.632785571426622,9.512363382125422,0.12042218930120008,0.1302673823336219
ISO_17,2003,ModelC,rcp85,ssp5,4.3668832191495275,904891.9522310573,16383.655360346795,9.70403949248291,9.551876076079694,0.15216341640321573,0.4162917482009224
ISO_14,2002,ModelB,rcp45,ssp5,0.2962770539862678,4245308.3329854645,10625.006236417521,9.270965580749388,9.500496803311556,-0.22953122256216751,-0.12893241110062867
ISO_16,2001,ModelA,rcp85,ssp4,2.4139365574173555,4080772.171753445,14278.862079090668,9.566535546380262,9.562930573773265,0.0036049726069968813,-0.013124048892064644
ISO_10,2016,ModelB,rcp45,ssp4,2.4568525263707883,2434767.718490825,21905.25828460087,9.994481991303838,9.531723948588876,0.46275804271496135,0.1814950661320316
ISO_16,2020,ModelB,rcp45,ssp4,0.28522773634940757,4278376.829864884,30576.257730709865,10.327979095627871,9.562930573773265,0.7650485218546059,-0.07195260355876339
ISO_12,2019,ModelC,rcp45,ssp2,5.1402653455315885,1311010.843148437,18802.54906404477,9.841747728139769,9.511428039826399,0.3303196883133701,0.6462191423479955
ISO_0,2012,ModelB,rcp45,ssp3,1.5290551084750588,186070.73294943804,28144.405489705478,10.245103874552113,9.512363382125422,0.7327404924266911,0.03748422016019991
ISO_1,2004,ModelB,rcp85,ssp5,1.1830578534375071,3134118.832646133,10386.376926340703,9.248250315517417,9.500474698781204,-0.25222438326378693,-0.010731205736832831
ISO_8,2020,ModelA,rcp85,ssp2,5.977623710957063,2343756.0941271055,17689.966630851766,9.780752900823718,9.513434921473568,0.26731797935014967,0.7014585001557347
ISO_2,2008,ModelA,rcp85,ssp2,1.4415032766535498,2879106.2768497663,22820.34641060447,10.03540780343251,9.495652664255005,0.5397551391775046,-0.021860372982952563
ISO_0,2005,ModelC,rcp45,ssp4,-1.3944157326427704,4506763.1041901745,9334.445618610542,9.141466666811201,9.512363382125422,-0.3708967153142204,0.1488719227594497
ISO_15,2004,ModelA,rcp85,ssp4,1.6176248057709426,4852635.310473123,11001.247508150873,9.305763955181996,9.540714624728333,-0.23495066954633614,0.1020487032566611
ISO_5,2009,ModelA,rcp45,ssp2,4.32615061967937,3208820.3848024546,26773.340253615825,10.1951619047341,9.517234292679634,0.6779276120544662,0.25319664641694967
ISO_16,2007,ModelC,rcp45,ssp5,3.9917429420845334,3843872.390276948,9044.937226613796,9.109960457685224,9.562930573773265,-0.45297011608804105,0.25441637069405254
ISO_4,2006,ModelB,rcp45,ssp5,4.0972358859762394,510661.32408710493,7813.028868627143,8.963547986937716,9.500747733453512,-0.537199746515796,0.30592677478694036
ISO_4,2006,ModelC,rcp85,ssp2,3.372214055981206,887506.3659683776,24617.00219816668,10.111192629455804,9.500747733453512,0.6104448960022921,0.23575973767026112
ISO_5,2005,ModelA,rcp85,ssp3,-0.7120395383998059,3692703.544269585,21562.37744380884,9.978705289992176,9.517234292679634,0.46147099731254215,-0.04234180269151184
ISO_2,2020,ModelC,rcp45,ssp3,4.758756772562083,2213690.7363012093,15880.513929459074,9.672848097593508,9.495652664255005,0.17719543333850396,0.3088921855286465
ISO_4,2019,ModelB,rcp85,ssp5,5.040991188386386,2285229.824981588,13117.673185996913,9.481715698141668,9.500747733453512,-0.019032035311843387,0.5777898807699203
ISO_4,2002,ModelC,rcp85,ssp4,-1.2526257304330586,1612177.6400136393,11210.321526376041,9.324590197758008,9.500747733453512,-0.17615753569550385,-0.04121070067825128
ISO_9,2018,ModelA,rcp45,ssp3,-1.8258992710374549,3076046.2790409448,14954.679644294178,9.612779549523621,9.51370450179128,0.09907504773234166,0.31931480422868114
ISO_9,2014,ModelA,rcp45,ssp3,5.780444717302009,1007308.7225393928,25132.642619326023,10.13192278296062,9.51370450179128,0.6182182811693409,0.6947002968743031
ISO_18,2003,ModelC,rcp85,ssp4,4.814915672853311,3171889.7686380884,14697.40829053786,9.59542645045683,9.482736209515888,0.11269024094094249,0.2994400450258387
ISO_16,2011,ModelB,rcp45,ssp3,5.03912532488952,951614.3999626745,31786.07904050157,10.366783706898786,9.562930573773265,0.8038531331255214,0.45776596734783415
ISO_13,2005,ModelC,rcp45,ssp2,4.977387461619556,412747.57007759664,9328.441198282733,9.140823205743908,9.4457566366601,-0.30493343091619174,0.533799235673154
ISO_8,2018,ModelB,rcp85,ssp3,1.8751814163035556,1718752.674625399,13254.967916915315,9.492127698268693,9.513434921473568,-0.021307223204875214,-0.04143348313314492
ISO_13,2003,ModelB,rcp85,ssp4,2.817615629992197,1232587.6758482535,11507.756128074598,9.350776532934434,9.4457566366601,-0.0949801037256659,0.09976582905274298
ISO_0,2014,ModelC,rcp45,ssp2,1.908265669202775,4456059.028926029,8655.440681623364,9.065943382735068,9.512363382125422,-0.44641999939035415,0.09007098903507912
ISO_18,2008,ModelB,rcp85,ssp3,-2.5391428572870383,369271.92395627033,12566.207011893708,9.438766506796139,9.482736209515888,-0.04396970271974965,0.3003753513305422
ISO_12,2004,ModelA,rcp45,ssp5,3.7095277681749543,965407.093613202,15786.836212815602,9.666931720664175,9.511428039826399,0.15550368083777677,0.1328582134262817
ISO_12,2012,ModelC,rcp45,ssp2,1.5479883000229222,2788726.067356942,16476.527511060154,9.709692071980813,9.511428039826399,0.19826403215441424,-0.03640110158886658
ISO_3,2017,ModelB,rcp85,ssp2,2.829381673112068,2457229.235152621,31830.520466187725,10.368180871577822,9.520675693194441,0.8475051783833809,0.235939423662679
ISO_0,2004,ModelA,rcp45,ssp5,1.5237582447798177,324674.89003603754,16087.325226108733,9.685786987889424,9.512363382125422,0.17342360576400218,0.16110657992154162
ISO_16,2015,ModelC,rcp45,ssp5,1.4263019009021036,135536.8972742079,21163.95380851617,9.960054721471847,9.562930573773265,0.39712414769858206,-0.214263219802317
ISO_7,2018,ModelA,rcp45,ssp3,-1.4538980147000986,4941532.9156096345,13717.637581542203,9.52643769851959,9.505644950703765,0.020792747815825408,0.24510831102954017
ISO_1,2013,ModelA,rcp85,ssp3,-0.49157656372965963,3328290.031758307,26140.006613494683,10.171222240181038,9.500474698781204,0.6707475413998338,0.05348928762326724
ISO_7,2015,ModelA,rcp85,ssp4,-1.5703257725043978,1890490.0414176285,34869.91542520262,10.459379714235228,9.505644950703765,0.9537347635314628,0.2401235736733236
ISO_6,2014,ModelB,rcp85,ssp4,-1.239003339371918,2405118.0135498825,16521.7678223921,9.71243405239038,9.519576820727034,0.19285723166334634,0.05199093303275914
ISO_1,2003,ModelC,rcp45,ssp2,5.756796423782744,1406095.590226006,8981.627615541622,9.102936393819368,9.500474698781204,-0.3975383049618362,0.5315426713318568
ISO_2,2006,ModelC,rcp45,ssp5,-1.621978988050214,1789881.540096728,10726.557888208134,9.280477990889132,9.495652664255005,-0.2151746733658726,0.21954817676437813
ISO_17,2015,ModelB,rcp85,ssp5,-0.5765661812531313,3280317.8896142486,14954.592485062796,9.612773721282064,9.551876076079694,0.0608976452023704,-0.05560104845068243
ISO_11,2020,ModelC,rcp85,ssp4,2.3153069196472646,4425777.814450117,16036.124124538328,9.682599214100259,9.494605047612485,0.18799416648777445,-0.09471517599829221
ISO_0,2020,ModelA,rcp85,ssp2,2.4916071861297766,1002237.1130978059,17665.521018495692,9.779370053753748,9.512363382125422,0.2670066716283266,-0.07151233981277083
ISO_11,2007,ModelC,rcp45,ssp2,-1.6142328323055384,4217771.376388062,16059.872885462753,9.684079072492016,9.494605047612485,0.1894740248795319,0.2180280788392075
